NAME : sw24978
3441 56766.6667 15866.6667
3442 56766.6667 15900.0000
3443 56766.6667 15950.0000
3444 56766.6667 15983.3333
3445 56766.6667 16050.0000
3446 56766.6667 16216.6667
3447 56766.6667 16233.3333
3448 56766.6667 16250.0000
3449 56766.6667 16266.6667
3450 56766.6667 16433.0556
3451 56766.6667 16450.0000
3452 56766.6667 16550.0000
3453 56766.6667 16583.3333
3454 56766.6667 16650.0000
3455 56766.6667 16733.3333
3456 56775.0000 16408.3333
3457 56783.3333 12616.6667
3458 56783.3333 12650.0000
3459 56783.3333 12666.6667
3460 56783.3333 12683.3333
3461 56783.3333 12716.6667
3462 56783.3333 12733.3333
3463 56783.3333 12800.0000
3464 56783.3333 12833.3333
3465 56783.3333 12983.3333
3466 56783.3333 13000.0000
3467 56783.3333 13016.6667
3468 56783.3333 13050.0000
3469 56783.3333 13183.3333
3470 56783.3333 13266.6667
3471 56783.3333 13300.0000
3472 56783.3333 13350.0000
3473 56783.3333 13383.3333
3474 56783.3333 13533.3333
3475 56783.3333 13566.6667
3476 56783.3333 13683.3333
3477 56783.3333 13800.0000
3478 56783.3333 13833.3333
3479 56783.3333 13900.0000
3480 56783.3333 14016.6667
3481 56783.3333 14083.3333
3482 56783.3333 14100.0000
3483 56783.3333 14316.6667
3484 56783.3333 14416.6667
3485 56783.3333 14450.0000
3486 56783.3333 14683.3333
3487 56783.3333 14716.6667
3488 56783.3333 14733.3333
3489 56783.3333 15000.0000
3490 56783.3333 15133.3333
3491 56783.3333 15216.6667
3492 56783.3333 15250.0000
3493 56783.3333 15266.6667
3494 56783.3333 15433.3333
3495 56783.3333 15633.3333
3496 56783.3333 15700.0000
3497 56783.3333 15816.6667
3498 56783.3333 15883.3333
3499 56783.3333 16133.3333
3500 56783.3333 16200.0000
3501 56783.3333 16266.6667
3502 56783.3333 16283.3333
3503 56783.3333 16416.6667
3504 56783.3333 16450.0000
3505 56783.3333 16566.6667
3506 56783.3333 16583.3333
3507 56783.3333 16616.6667
3508 56783.3333 16633.3333
3509 56783.3333 16700.0000
3510 56783.3333 16733.3333
3511 56799.7222 16466.6667
3512 56799.7222 16583.0556
3513 56800.0000 12716.6667
3514 56800.0000 12733.3333
3515 56800.0000 12750.0000
3516 56800.0000 12966.6667
3517 56800.0000 13083.3333
3518 56800.0000 13216.6667
3519 56800.0000 13233.3333
3520 56800.0000 13333.3333
3521 56800.0000 13350.0000
3522 56800.0000 13416.6667
3523 56800.0000 13450.0000
3524 56800.0000 13550.0000
3525 56800.0000 13666.6667
3526 56800.0000 13733.3333
3527 56800.0000 13900.0000
3528 56800.0000 13933.3333
3529 56800.0000 14133.3333
3530 56800.0000 14250.0000
3531 56800.0000 14416.6667
3532 56800.0000 14466.6667
3533 56800.0000 14666.6667
3534 56800.0000 14683.3333
3535 56800.0000 14783.3333
3536 56800.0000 14900.0000
3537 56800.0000 14933.3333
3538 56800.0000 15033.3333
3539 56800.0000 15100.0000
3540 56800.0000 15250.0000
3541 56800.0000 15316.6667
3542 56800.0000 15400.0000
3543 56800.0000 15416.6667
3544 56800.0000 15600.0000
3545 56800.0000 15750.0000
3546 56800.0000 15783.3333
3547 56800.0000 15866.6667
3548 56800.0000 15933.3333
3549 56800.0000 15950.0000
3550 56800.0000 16050.0000
3551 56800.0000 16266.6667
3552 56800.0000 16300.0000
3553 56800.0000 16316.6667
3554 56800.0000 16350.0000
3555 56800.0000 16366.6667
3556 56800.0000 16400.0000
3557 56800.0000 16566.6667
3558 56800.0000 16633.3333
3559 56800.0000 16683.3333
3560 56800.0000 16700.0000
3561 56800.0000 16733.3333
3562 56816.6667 12633.3333
3563 56816.6667 12650.0000
3564 56816.6667 12733.3333
3565 56816.6667 12866.6667
3566 56816.6667 12883.3333
3567 56816.6667 12900.0000
3568 56816.6667 12950.0000
3569 56816.6667 13033.3333
3570 56816.6667 13050.0000
3571 56816.6667 13100.0000
3572 56816.6667 13200.0000
3573 56816.6667 13216.6667
3574 56816.6667 13266.6667
3575 56816.6667 13400.0000
3576 56816.6667 13516.6667
3577 56816.6667 13533.3333
3578 56816.6667 13550.0000
3579 56816.6667 13600.0000
3580 56816.6667 13700.0000
3581 56816.6667 13733.3333
3582 56816.6667 13766.6667
3583 56816.6667 13800.0000
3584 56816.6667 13850.0000
3585 56816.6667 13950.0000
3586 56816.6667 14133.3333
3587 56816.6667 14350.0000
3588 56816.6667 14366.6667
3589 56816.6667 14416.6667
3590 56816.6667 14433.3333
3591 56816.6667 14500.0000
3592 56816.6667 14600.0000
3593 56816.6667 14800.0000
3594 56816.6667 14833.3333
3595 56816.6667 14866.6667
3596 56816.6667 14883.3333
3597 56816.6667 14983.3333
3598 56816.6667 15000.0000
3599 56816.6667 15083.3333
3600 56816.6667 15316.6667
3601 56816.6667 15383.3333
3602 56816.6667 15400.0000
3603 56816.6667 15450.0000
3604 56816.6667 15500.0000
3605 56816.6667 15816.6667
3606 56816.6667 15850.0000
3607 56816.6667 15866.6667
3608 56816.6667 15883.3333
3609 56816.6667 15916.6667
3610 56816.6667 16000.0000
3611 56816.6667 16033.3333
3612 56816.6667 16150.0000
3613 56816.6667 16333.3333
3614 56816.6667 16383.0556
3615 56816.6667 16616.6667
3616 56816.6667 16650.0000
3617 56816.6667 16683.3333
3618 56816.6667 16700.0000
3619 56816.6667 16733.3333
3620 56816.6667 16750.0000
3621 56816.6667 16783.3333
3622 56833.0556 16616.6667
3623 56833.3333 12583.3333
3624 56833.3333 12600.0000
3625 56833.3333 12633.3333
3626 56833.3333 12650.0000
3627 56833.3333 12683.3333
3628 56833.3333 12850.0000
3629 56833.3333 12950.0000
3630 56833.3333 12966.6667
3631 56833.3333 12983.3333
3632 56833.3333 13000.0000
3633 56833.3333 13416.6667
3634 56833.3333 13433.3333
3635 56833.3333 13533.3333
3636 56833.3333 13750.0000
3637 56833.3333 13800.0000
3638 56833.3333 13850.0000
3639 56833.3333 13933.3333
3640 56833.3333 13966.6667
3641 56833.3333 14033.3333
3642 56833.3333 14066.6667
3643 56833.3333 14100.0000
3644 56833.3333 14183.3333
3645 56833.3333 14250.0000
3646 56833.3333 14300.0000
3647 56833.3333 14366.6667
3648 56833.3333 14450.0000
3649 56833.3333 14533.3333
3650 56833.3333 14583.3333
3651 56833.3333 14633.3333
3652 56833.3333 14766.6667
3653 56833.3333 14816.6667
3654 56833.3333 14850.0000
3655 56833.3333 14933.3333
3656 56833.3333 14950.0000
3657 56833.3333 15216.6667
3658 56833.3333 15383.3333
3659 56833.3333 15400.0000
3660 56833.3333 15466.6667
3661 56833.3333 15533.3333
3662 56833.3333 15733.3333
3663 56833.3333 15750.0000
3664 56833.3333 15766.6667
3665 56833.3333 15816.6667
3666 56833.3333 15850.0000
3667 56833.3333 15883.3333
3668 56833.3333 15916.6667
3669 56833.3333 15950.0000
3670 56833.3333 15983.3333
3671 56833.3333 16050.0000
3672 56833.3333 16100.0000
3673 56833.3333 16150.0000
3674 56833.3333 16166.6667
3675 56833.3333 16666.6667
3676 56833.3333 16766.6667
3677 56833.3333 16783.3333
3678 56833.3333 16800.0000
3679 56841.6667 16416.6667
3680 56850.0000 12550.0000
3681 56850.0000 12566.6667
3682 56850.0000 12616.6667
3683 56850.0000 12633.3333
3684 56850.0000 12650.0000
3685 56850.0000 12683.3333
3686 56850.0000 12700.0000
3687 56850.0000 12750.0000
3688 56850.0000 12850.0000
3689 56850.0000 12933.3333
3690 56850.0000 12983.3333
3691 56850.0000 13100.0000
3692 56850.0000 13216.6667
3693 56850.0000 13383.3333
3694 56850.0000 13433.3333
3695 56850.0000 13816.6667
3696 56850.0000 13866.6667
3697 56850.0000 13900.0000
3698 56850.0000 13983.3333
3699 56850.0000 14150.0000
3700 56850.0000 14233.3333
3701 56850.0000 14450.0000
3702 56850.0000 14483.3333
3703 56850.0000 14500.0000
3704 56850.0000 14600.0000
3705 56850.0000 14616.6667
3706 56850.0000 15033.3333
3707 56850.0000 15216.6667
3708 56850.0000 15383.3333
3709 56850.0000 15600.0000
3710 56850.0000 15633.3333
3711 56850.0000 15650.0000
3712 56850.0000 15783.3333
3713 56850.0000 15800.0000
3714 56850.0000 15816.6667
3715 56850.0000 15966.6667
3716 56850.0000 15983.3333
3717 56850.0000 16050.0000
3718 56850.0000 16066.6667
3719 56850.0000 16116.6667
3720 56850.0000 16133.3333
3721 56850.0000 16283.3333
3722 56850.0000 16366.6667
3723 56850.0000 16416.6667
3724 56850.0000 16433.3333
3725 56850.0000 16616.6667
3726 56850.0000 16666.6667
3727 56850.0000 16716.6667
3728 56850.0000 16783.3333
3729 56850.0000 16800.0000
3730 56850.0000 16816.6667
3731 56850.0000 16833.3333
3732 56858.3333 16433.3333
3733 56866.6667 12533.3333
3734 56866.6667 12550.0000
3735 56866.6667 12566.6667
3736 56866.6667 12683.3333
3737 56866.6667 12716.6667
3738 56866.6667 12733.3333
3739 56866.6667 12766.6667
3740 56866.6667 12816.6667
3741 56866.6667 12866.6667
3742 56866.6667 12966.6667
3743 56866.6667 13033.3333
3744 56866.6667 13050.0000
3745 56866.6667 13150.0000
3746 56866.6667 13350.0000
3747 56866.6667 13566.6667
3748 56866.6667 13583.3333
3749 56866.6667 13783.3333
3750 56866.6667 13833.3333
3751 56866.6667 13883.3333
3752 56866.6667 13966.6667
3753 56866.6667 14166.6667
3754 56866.6667 14533.3333
3755 56866.6667 14633.3333
3756 56866.6667 14666.6667
3757 56866.6667 14866.6667
3758 56866.6667 14966.6667
3759 56866.6667 15383.3333
3760 56866.6667 15616.6667
3761 56866.6667 15683.3333
3762 56866.6667 16066.6667
3763 56866.6667 16116.6667
3764 56866.6667 16150.0000
3765 56866.6667 16266.6667
3766 56866.6667 16416.6667
3767 56866.6667 16666.6667
3768 56866.6667 16683.3333
3769 56866.6667 16733.3333
3770 56866.6667 16750.0000
3771 56866.6667 16766.6667
3772 56866.6667 16816.6667
3773 56875.0000 16433.3333
3774 56883.0556 16716.6667
3775 56883.3333 12500.0000
3776 56883.3333 12516.6667
3777 56883.3333 12541.6667
3778 56883.3333 12550.0000
3779 56883.3333 12566.6667
3780 56883.3333 12616.6667
3781 56883.3333 12683.3333
3782 56883.3333 12716.6667
3783 56883.3333 12733.3333
3784 56883.3333 12766.6667
3785 56883.3333 12866.6667
3786 56883.3333 12900.0000
3787 56883.3333 12916.6667
3788 56883.3333 13050.0000
3789 56883.3333 13200.0000
3790 56883.3333 13250.0000
3791 56883.3333 13283.3333
3792 56883.3333 13400.0000
3793 56883.3333 13500.0000
3794 56883.3333 13583.3333
3795 56883.3333 13633.3333
3796 56883.3333 13900.0000
3797 56883.3333 14150.0000
3798 56883.3333 14166.6667
3799 56883.3333 14350.0000
3800 56883.3333 14400.0000
3801 56883.3333 14516.6667
3802 56883.3333 14733.3333
3803 56883.3333 14750.0000
3804 56883.3333 14816.6667
3805 56883.3333 15016.6667
3806 56883.3333 15666.6667
3807 56883.3333 15783.3333
3808 56883.3333 15800.0000
3809 56883.3333 15933.3333
3810 56883.3333 16066.6667
3811 56883.3333 16083.3333
3812 56883.3333 16333.3333
3813 56883.3333 16416.6667
3814 56883.3333 16441.6667
3815 56883.3333 16650.0000
3816 56883.3333 16716.6667
3817 56883.3333 16750.0000
3818 56883.3333 16783.3333
3819 56883.3333 16816.6667
3820 56891.6667 12550.0000
3821 56898.0556 12501.9444
3822 56900.0000 12433.3333
3823 56900.0000 12450.0000
3824 56900.0000 12466.6667
3825 56900.0000 12483.3333
3826 56900.0000 12500.0000
3827 56900.0000 12533.3333
3828 56900.0000 12700.0000
3829 56900.0000 12866.6667
3830 56900.0000 12950.0000
3831 56900.0000 12966.6667
3832 56900.0000 12983.3333
3833 56900.0000 13200.0000
3834 56900.0000 13316.6667
3835 56900.0000 13350.0000
3836 56900.0000 13366.6667
3837 56900.0000 13383.3333
3838 56900.0000 13416.6667
3839 56900.0000 13483.3333
3840 56900.0000 13566.6667
3841 56900.0000 13583.3333
3842 56900.0000 13716.6667
3843 56900.0000 13766.6667
3844 56900.0000 13850.0000
3845 56900.0000 13883.3333
3846 56900.0000 13900.0000
3847 56900.0000 13966.6667
3848 56900.0000 14133.3333
3849 56900.0000 14200.0000
3850 56900.0000 14483.3333
3851 56900.0000 14550.0000
3852 56900.0000 14566.6667
3853 56900.0000 14733.3333
3854 56900.0000 14800.0000
3855 56900.0000 14983.3333
3856 56900.0000 15083.3333
3857 56900.0000 15183.3333
3858 56900.0000 15250.0000
3859 56900.0000 15333.3333
3860 56900.0000 15566.6667
3861 56900.0000 15916.6667
3862 56900.0000 15933.3333
3863 56900.0000 15983.3333
3864 56900.0000 16000.0000
3865 56900.0000 16033.3333
3866 56900.0000 16050.0000
3867 56900.0000 16066.6667
3868 56900.0000 16316.6667
3869 56900.0000 16400.0000
3870 56900.0000 16416.6667
3871 56900.0000 16433.3333
3872 56900.0000 16733.3333
3873 56900.0000 16766.6667
3874 56900.0000 16800.0000
3875 56900.0000 16816.6667
3876 56908.3333 12416.6667
3877 56908.3333 16433.3333
3878 56916.6667 12383.3333
3879 56916.6667 12400.0000
3880 56916.6667 12433.3333
3881 56916.6667 12458.3333
3882 56916.6667 12483.3333
3883 56916.6667 12516.6667
3884 56916.6667 12550.0000
3885 56916.6667 12600.0000
3886 56916.6667 12633.3333
3887 56916.6667 12666.6667
3888 56916.6667 12733.3333
3889 56916.6667 12833.3333
3890 56916.6667 13066.6667
3891 56916.6667 13200.0000
3892 56916.6667 13300.0000
3893 56916.6667 13316.6667
3894 56916.6667 13400.0000
3895 56916.6667 13416.6667
3896 56916.6667 13500.0000
3897 56916.6667 13550.0000
3898 56916.6667 13616.6667
3899 56916.6667 13783.3333
3900 56916.6667 13866.6667
3901 56916.6667 13983.3333
3902 56916.6667 14016.6667
3903 56916.6667 14100.0000
3904 56916.6667 14166.6667
3905 56916.6667 14216.6667
3906 56916.6667 14283.3333
3907 56916.6667 14433.3333
3908 56916.6667 14450.0000
3909 56916.6667 14833.3333
3910 56916.6667 14850.0000
3911 56916.6667 15566.6667
3912 56916.6667 15816.6667
3913 56916.6667 15933.3333
3914 56916.6667 15983.3333
3915 56916.6667 16016.6667
3916 56916.6667 16250.0000
3917 56916.6667 16333.3333
3918 56916.6667 16350.0000
3919 56916.6667 16383.3333
3920 56916.6667 16416.6667
3921 56916.6667 16733.3333
3922 56916.6667 16750.0000
3923 56916.6667 16766.6667
3924 56916.6667 16783.3333
3925 56916.6667 16816.6667
3926 56916.6667 16833.3333
3927 56916.6667 16850.0000
3928 56925.0000 16733.3333
3929 56933.0556 16416.6667
3930 56933.3333 12350.0000
3931 56933.3333 12550.0000
3932 56933.3333 12566.6667
3933 56933.3333 12583.3333
3934 56933.3333 12600.0000
3935 56933.3333 12716.6667
3936 56933.3333 12750.0000
3937 56933.3333 12850.0000
3938 56933.3333 12866.6667
3939 56933.3333 12966.6667
3940 56933.3333 13066.6667
3941 56933.3333 13116.6667
3942 56933.3333 13133.3333
3943 56933.3333 13233.3333
3944 56933.3333 13266.6667
3945 56933.3333 13450.0000
3946 56933.3333 13533.3333
3947 56933.3333 13583.3333
3948 56933.3333 13600.0000
3949 56933.3333 13733.3333
3950 56933.3333 13933.3333
3951 56933.3333 14133.3333
3952 56933.3333 14283.3333
3953 56933.3333 14433.3333
3954 56933.3333 14500.0000
3955 56933.3333 14550.0000
3956 56933.3333 14566.6667
3957 56933.3333 14666.6667
3958 56933.3333 14700.0000
3959 56933.3333 14866.6667
3960 56933.3333 14883.3333
3961 56933.3333 14950.0000
3962 56933.3333 15150.0000
3963 56933.3333 15183.3333
3964 56933.3333 15200.0000
3965 56933.3333 15333.3333
3966 56933.3333 15433.3333
3967 56933.3333 15650.0000
3968 56933.3333 15816.6667
3969 56933.3333 15833.3333
3970 56933.3333 15850.0000
3971 56933.3333 15933.3333
3972 56933.3333 16033.3333
3973 56933.3333 16166.6667
3974 56933.3333 16316.6667
3975 56933.3333 16366.6667
3976 56933.3333 16466.6667
3977 56933.3333 16766.6667
3978 56933.3333 16783.3333
3979 56933.3333 16866.6667
3980 56950.0000 12366.6667
3981 56950.0000 12500.0000
3982 56950.0000 12533.3333
3983 56950.0000 12566.6667
3984 56950.0000 12666.6667
3985 56950.0000 12783.3333
3986 56950.0000 12833.3333
3987 56950.0000 13050.0000
3988 56950.0000 13100.0000
3989 56950.0000 13150.0000
3990 56950.0000 13166.6667
3991 56950.0000 13216.6667
3992 56950.0000 13233.3333
3993 56950.0000 13250.0000
3994 56950.0000 13350.0000
3995 56950.0000 13383.3333
3996 56950.0000 13466.6667
3997 56950.0000 13516.6667
3998 56950.0000 13566.6667
3999 56950.0000 13583.3333
4000 56950.0000 13750.0000
4001 56950.0000 13900.0000
4002 56950.0000 14000.0000
4003 56950.0000 14083.3333
4004 56950.0000 14216.6667
4005 56950.0000 14250.0000
4006 56950.0000 14283.3333
4007 56950.0000 14300.0000
4008 56950.0000 14500.0000
4009 56950.0000 14516.6667
4010 56950.0000 14666.6667
4011 56950.0000 14700.0000
4012 56950.0000 14716.6667
4013 56950.0000 14766.6667
4014 56950.0000 14983.3333
4015 56950.0000 15000.0000
4016 56950.0000 15166.6667
4017 56950.0000 15233.3333
4018 56950.0000 15300.0000
4019 56950.0000 15433.3333
4020 56950.0000 15600.0000
4021 56950.0000 15700.0000
4022 56950.0000 15783.3333
4023 56950.0000 15850.0000
4024 56950.0000 15916.6667
4025 56950.0000 16000.0000
4026 56950.0000 16133.3333
4027 56950.0000 16350.0000
4028 56950.0000 16366.6667
4029 56950.0000 16383.3333
4030 56950.0000 16425.0000
4031 56950.0000 16783.3333
4032 56950.0000 16800.0000
4033 56950.0000 16883.3333
4034 56966.6667 12483.3333
4035 56966.6667 12516.6667
4036 56966.6667 12566.6667
4037 56966.6667 12583.3333
4038 56966.6667 12683.3333
4039 56966.6667 12833.3333
4040 56966.6667 12883.3333
4041 56966.6667 12916.6667
4042 56966.6667 13033.3333
4043 56966.6667 13066.6667
4044 56966.6667 13083.3333
4045 56966.6667 13100.0000
4046 56966.6667 13166.6667
4047 56966.6667 13183.3333
4048 56966.6667 13250.0000
4049 56966.6667 13283.3333
4050 56966.6667 13300.0000
4051 56966.6667 13333.3333
4052 56966.6667 13383.3333
4053 56966.6667 13400.0000
4054 56966.6667 13466.6667
4055 56966.6667 13483.3333
4056 56966.6667 13650.0000
4057 56966.6667 13750.0000
4058 56966.6667 13766.6667
4059 56966.6667 13783.3333
4060 56966.6667 13816.6667
4061 56966.6667 13833.3333
4062 56966.6667 13850.0000
4063 56966.6667 13883.3333
4064 56966.6667 13900.0000
4065 56966.6667 13916.6667
4066 56966.6667 13933.3333
4067 56966.6667 13966.6667
4068 56966.6667 14216.6667
4069 56966.6667 14250.0000
4070 56966.6667 14366.6667
4071 56966.6667 14400.0000
4072 56966.6667 14500.0000
4073 56966.6667 14533.3333
4074 56966.6667 14550.0000
4075 56966.6667 14633.3333
4076 56966.6667 14750.0000
4077 56966.6667 14866.6667
4078 56966.6667 15083.3333
4079 56966.6667 15366.6667
4080 56966.6667 15533.3333
4081 56966.6667 15633.3333
4082 56966.6667 15650.0000
4083 56966.6667 15766.6667
4084 56966.6667 15800.0000
4085 56966.6667 15833.3333
4086 56966.6667 16033.3333
4087 56966.6667 16316.6667
4088 56966.6667 16333.3333
4089 56966.6667 16350.0000
4090 56966.6667 16366.6667
4091 56966.6667 16400.0000
4092 56966.6667 16416.6667
4093 56966.6667 16433.3333
4094 56966.6667 16450.0000
4095 56966.6667 16766.6667
4096 56966.6667 16800.0000
4097 56983.3333 12358.3333
4098 56983.3333 12366.6667
4099 56983.3333 12400.0000
4100 56983.3333 12450.0000
4101 56983.3333 12516.6667
4102 56983.3333 12583.3333
4103 56983.3333 12600.0000
4104 56983.3333 12633.3333
4105 56983.3333 12650.0000
4106 56983.3333 12683.3333
4107 56983.3333 12733.3333
4108 56983.3333 12766.6667
4109 56983.3333 12866.6667
4110 56983.3333 12883.3333
4111 56983.3333 12966.6667
4112 56983.3333 13000.0000
4113 56983.3333 13100.0000
4114 56983.3333 13133.3333
4115 56983.3333 13166.6667
4116 56983.3333 13216.6667
